"query.number"	"significant"	"p.value"	"term.size"	"query.size"	"overlap.size"	"precision"	"recall"	"term.id"	"domain"	"subgraph.number"	"term.name"	"relative.depth"	"intersection"	"IC"
"2507"	"darkmagenta"	TRUE	0.000594	3491	548	156	0.285	0.045	"GO:0016070"	"BP"	15	"RNA metabolic process"	7	"ENSG00000001497,ENSG00000007968,ENSG00000011304,ENSG00000011485,ENSG00000012048,ENSG00000049768,ENSG00000058056,ENSG00000059691,ENSG00000063244,ENSG00000065978,ENSG00000066044,ENSG00000068438,ENSG00000071539,ENSG00000071655,ENSG00000075702,ENSG00000077312,ENSG00000079246,ENSG00000080839,ENSG00000085840,ENSG00000088247,ENSG00000089685,ENSG00000090447,ENSG00000092201,ENSG00000093009,ENSG00000094804,ENSG00000099783,ENSG00000100296,ENSG00000100416,ENSG00000100823,ENSG00000100890,ENSG00000101057,ENSG00000101138,ENSG00000101412,ENSG00000101868,ENSG00000101945,ENSG00000102241,ENSG00000102974,ENSG00000103356,ENSG00000103423,ENSG00000104824,ENSG00000104889,ENSG00000104897,ENSG00000105202,ENSG00000105486,ENSG00000105968,ENSG00000106327,ENSG00000106459,ENSG00000109911,ENSG00000111206,ENSG00000111581,ENSG00000111602,ENSG00000112029,ENSG00000112312,ENSG00000113648,ENSG00000114026,ENSG00000115053,ENSG00000116120,ENSG00000116985,ENSG00000117593,ENSG00000119203,ENSG00000119969,ENSG00000120656,ENSG00000122034,ENSG00000122566,ENSG00000124795,ENSG00000125450,ENSG00000125520,ENSG00000125944,ENSG00000126453,ENSG00000126698,ENSG00000126787,ENSG00000129173,ENSG00000129691,ENSG00000130511,ENSG00000130520,ENSG00000130713,ENSG00000130726,ENSG00000130816,ENSG00000131652,ENSG00000132646,ENSG00000134308,ENSG00000135316,ENSG00000135446,ENSG00000136104,ENSG00000136450,ENSG00000136518,ENSG00000136527,ENSG00000136715,ENSG00000136937,ENSG00000137309,ENSG00000137310,ENSG00000137411,ENSG00000137656,ENSG00000137760,ENSG00000138346,ENSG00000138385,ENSG00000138668,ENSG00000140350,ENSG00000141456,ENSG00000141510,ENSG00000143321,ENSG00000143799,ENSG00000144381,ENSG00000145331,ENSG00000146143,ENSG00000148835,ENSG00000149136,ENSG00000149554,ENSG00000152455,ENSG00000157212,ENSG00000160193,ENSG00000160783,ENSG00000160949,ENSG00000161847,ENSG00000161960,ENSG00000163882,ENSG00000163950,ENSG00000164104,ENSG00000164362,ENSG00000165119,ENSG00000165244,ENSG00000165672,ENSG00000166851,ENSG00000166938,ENSG00000168496,ENSG00000169813,ENSG00000170144,ENSG00000170515,ENSG00000171720,ENSG00000171848,ENSG00000171861,ENSG00000176890,ENSG00000177084,ENSG00000178718,ENSG00000178999,ENSG00000179409,ENSG00000181418,ENSG00000182973,ENSG00000183207,ENSG00000183431,ENSG00000186153,ENSG00000187514,ENSG00000188486,ENSG00000189091,ENSG00000189403,ENSG00000196290,ENSG00000196419,ENSG00000197256,ENSG00000197299,ENSG00000198157,ENSG00000198176,ENSG00000203546,ENSG00000205581,ENSG00000215021,ENSG00000228716,ENSG00000239306"	2.46190117957877
"2508"	"darkmagenta"	TRUE	0.00209	760	548	49	0.089	0.064	"GO:0006396"	"BP"	15	"RNA processing"	8	"ENSG00000001497,ENSG00000011304,ENSG00000063244,ENSG00000065978,ENSG00000066044,ENSG00000068438,ENSG00000075702,ENSG00000077312,ENSG00000088247,ENSG00000099783,ENSG00000100296,ENSG00000100416,ENSG00000100890,ENSG00000101138,ENSG00000102241,ENSG00000104824,ENSG00000104897,ENSG00000105202,ENSG00000119203,ENSG00000122566,ENSG00000125944,ENSG00000126698,ENSG00000130520,ENSG00000130713,ENSG00000131652,ENSG00000135316,ENSG00000136450,ENSG00000136527,ENSG00000136937,ENSG00000137656,ENSG00000137760,ENSG00000138385,ENSG00000138668,ENSG00000141456,ENSG00000145331,ENSG00000160193,ENSG00000161847,ENSG00000163882,ENSG00000163950,ENSG00000164362,ENSG00000165119,ENSG00000166938,ENSG00000169813,ENSG00000170144,ENSG00000171861,ENSG00000178718,ENSG00000179409,ENSG00000183431,ENSG00000189091"	4.43281480150599
"2509"	"darkmagenta"	TRUE	0.00159	375	548	31	0.057	0.083	"GO:0008380"	"BP"	15	"RNA splicing"	9	"ENSG00000011304,ENSG00000063244,ENSG00000065978,ENSG00000066044,ENSG00000075702,ENSG00000077312,ENSG00000088247,ENSG00000099783,ENSG00000101138,ENSG00000102241,ENSG00000104824,ENSG00000104897,ENSG00000119203,ENSG00000122566,ENSG00000125944,ENSG00000126698,ENSG00000130520,ENSG00000135316,ENSG00000136450,ENSG00000136527,ENSG00000136937,ENSG00000137656,ENSG00000138668,ENSG00000161847,ENSG00000163882,ENSG00000165119,ENSG00000169813,ENSG00000170144,ENSG00000179409,ENSG00000183431,ENSG00000189091"	5.11921555966708
"2510"	"darkmagenta"	TRUE	7.86e-05	310	548	30	0.055	0.097	"GO:0000375"	"BP"	15	"RNA splicing, via transesterification reactions"	10	"ENSG00000011304,ENSG00000063244,ENSG00000065978,ENSG00000066044,ENSG00000077312,ENSG00000088247,ENSG00000099783,ENSG00000101138,ENSG00000102241,ENSG00000104824,ENSG00000104897,ENSG00000119203,ENSG00000122566,ENSG00000125944,ENSG00000126698,ENSG00000130520,ENSG00000135316,ENSG00000136450,ENSG00000136527,ENSG00000136937,ENSG00000137656,ENSG00000138668,ENSG00000161847,ENSG00000163882,ENSG00000165119,ENSG00000169813,ENSG00000170144,ENSG00000179409,ENSG00000183431,ENSG00000189091"	5.57610265401034
"2511"	"darkmagenta"	TRUE	0.000226	307	548	29	0.053	0.094	"GO:0000377"	"BP"	15	"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile"	11	"ENSG00000011304,ENSG00000063244,ENSG00000065978,ENSG00000066044,ENSG00000077312,ENSG00000099783,ENSG00000101138,ENSG00000102241,ENSG00000104824,ENSG00000104897,ENSG00000119203,ENSG00000122566,ENSG00000125944,ENSG00000126698,ENSG00000130520,ENSG00000135316,ENSG00000136450,ENSG00000136527,ENSG00000136937,ENSG00000137656,ENSG00000138668,ENSG00000161847,ENSG00000163882,ENSG00000165119,ENSG00000169813,ENSG00000170144,ENSG00000179409,ENSG00000183431,ENSG00000189091"	5.62556872222713
"2512"	"darkmagenta"	TRUE	0.000428	391	548	33	0.06	0.084	"GO:0006397"	"BP"	15	"mRNA processing"	9	"ENSG00000011304,ENSG00000063244,ENSG00000065978,ENSG00000066044,ENSG00000077312,ENSG00000088247,ENSG00000099783,ENSG00000100296,ENSG00000101138,ENSG00000102241,ENSG00000104824,ENSG00000104897,ENSG00000119203,ENSG00000122566,ENSG00000125944,ENSG00000126698,ENSG00000130520,ENSG00000131652,ENSG00000135316,ENSG00000136450,ENSG00000136527,ENSG00000136937,ENSG00000137656,ENSG00000138668,ENSG00000161847,ENSG00000163882,ENSG00000163950,ENSG00000165119,ENSG00000169813,ENSG00000170144,ENSG00000179409,ENSG00000183431,ENSG00000189091"	5.10706474188456
"2513"	"darkmagenta"	TRUE	0.000226	307	548	29	0.053	0.094	"GO:0000398"	"BP"	15	"mRNA splicing, via spliceosome"	10	"ENSG00000011304,ENSG00000063244,ENSG00000065978,ENSG00000066044,ENSG00000077312,ENSG00000099783,ENSG00000101138,ENSG00000102241,ENSG00000104824,ENSG00000104897,ENSG00000119203,ENSG00000122566,ENSG00000125944,ENSG00000126698,ENSG00000130520,ENSG00000135316,ENSG00000136450,ENSG00000136527,ENSG00000136937,ENSG00000137656,ENSG00000138668,ENSG00000161847,ENSG00000163882,ENSG00000165119,ENSG00000169813,ENSG00000170144,ENSG00000179409,ENSG00000183431,ENSG00000189091"	5.62556872222713
"2514"	"darkmagenta"	TRUE	2.71e-05	140	548	20	0.036	0.143	"GO:0090305"	"BP"	15	"nucleic acid phosphodiester bond hydrolysis"	7	"ENSG00000001497,ENSG00000049541,ENSG00000062822,ENSG00000077514,ENSG00000106628,ENSG00000111445,ENSG00000114026,ENSG00000119203,ENSG00000130713,ENSG00000132383,ENSG00000132646,ENSG00000133119,ENSG00000136937,ENSG00000138346,ENSG00000143799,ENSG00000160117,ENSG00000163918,ENSG00000164104,ENSG00000168496,ENSG00000189403"	5.97387541649535
"2515"	"darkmagenta"	TRUE	5.36e-54	805	548	129	0.235	0.16	"GO:0006259"	"BP"	15	"DNA metabolic process"	7	"ENSG00000012048,ENSG00000014138,ENSG00000029993,ENSG00000042088,ENSG00000049541,ENSG00000051180,ENSG00000051341,ENSG00000062822,ENSG00000065328,ENSG00000071539,ENSG00000071655,ENSG00000072501,ENSG00000073111,ENSG00000075131,ENSG00000076003,ENSG00000076242,ENSG00000076248,ENSG00000077152,ENSG00000077514,ENSG00000079246,ENSG00000085840,ENSG00000085999,ENSG00000091651,ENSG00000092853,ENSG00000093009,ENSG00000094804,ENSG00000095002,ENSG00000100206,ENSG00000100297,ENSG00000100479,ENSG00000100823,ENSG00000101003,ENSG00000101868,ENSG00000102974,ENSG00000102977,ENSG00000104738,ENSG00000104889,ENSG00000105393,ENSG00000105486,ENSG00000106268,ENSG00000106628,ENSG00000109674,ENSG00000110958,ENSG00000111206,ENSG00000111445,ENSG00000111602,ENSG00000112039,ENSG00000112118,ENSG00000112312,ENSG00000114026,ENSG00000116062,ENSG00000118655,ENSG00000119969,ENSG00000122566,ENSG00000124795,ENSG00000126215,ENSG00000127586,ENSG00000128951,ENSG00000129173,ENSG00000130726,ENSG00000130816,ENSG00000131153,ENSG00000131944,ENSG00000132383,ENSG00000132646,ENSG00000132780,ENSG00000132781,ENSG00000133119,ENSG00000136982,ENSG00000137309,ENSG00000138346,ENSG00000138668,ENSG00000140525,ENSG00000141499,ENSG00000141510,ENSG00000143476,ENSG00000143799,ENSG00000144381,ENSG00000146143,ENSG00000146670,ENSG00000147536,ENSG00000148153,ENSG00000148229,ENSG00000149554,ENSG00000151876,ENSG00000152457,ENSG00000157212,ENSG00000158169,ENSG00000159147,ENSG00000160949,ENSG00000160957,ENSG00000161692,ENSG00000162607,ENSG00000163882,ENSG00000163918,ENSG00000163950,ENSG00000164053,ENSG00000164104,ENSG00000164306,ENSG00000164362,ENSG00000166508,ENSG00000166803,ENSG00000167900,ENSG00000168411,ENSG00000168496,ENSG00000169188,ENSG00000169689,ENSG00000171320,ENSG00000171792,ENSG00000172613,ENSG00000174371,ENSG00000175279,ENSG00000176890,ENSG00000177084,ENSG00000178966,ENSG00000178999,ENSG00000181938,ENSG00000183207,ENSG00000185480,ENSG00000185515,ENSG00000187741,ENSG00000188486,ENSG00000189403,ENSG00000196419,ENSG00000196584,ENSG00000197299,ENSG00000205581,ENSG00000221829,ENSG00000239306"	4.06008481686215
"2516"	"darkmagenta"	TRUE	3.31e-17	25	548	17	0.031	0.68	"GO:0022616"	"BP"	15	"DNA strand elongation"	8	"ENSG00000101003,ENSG00000101868,ENSG00000104889,ENSG00000105486,ENSG00000106628,ENSG00000118655,ENSG00000131153,ENSG00000132646,ENSG00000133119,ENSG00000138346,ENSG00000143799,ENSG00000147536,ENSG00000163918,ENSG00000164362,ENSG00000168496,ENSG00000177084,ENSG00000181938"	7.95487688536193
"2517"	"darkmagenta"	TRUE	0.0278	18	548	6	0.011	0.333	"GO:0006266"	"BP"	15	"DNA ligation"	8	"ENSG00000051180,ENSG00000105486,ENSG00000143799,ENSG00000164104,ENSG00000189403,ENSG00000196419"	8.7815554585464
"2518"	"darkmagenta"	TRUE	9.05e-14	186	548	34	0.062	0.183	"GO:0006310"	"BP"	15	"DNA recombination"	8	"ENSG00000012048,ENSG00000029993,ENSG00000051180,ENSG00000051341,ENSG00000071539,ENSG00000079246,ENSG00000085999,ENSG00000093009,ENSG00000095002,ENSG00000100206,ENSG00000116062,ENSG00000126215,ENSG00000131153,ENSG00000132383,ENSG00000143799,ENSG00000144381,ENSG00000147536,ENSG00000149554,ENSG00000157212,ENSG00000160949,ENSG00000160957,ENSG00000164104,ENSG00000168411,ENSG00000168496,ENSG00000169689,ENSG00000171792,ENSG00000174371,ENSG00000175279,ENSG00000183207,ENSG00000185480,ENSG00000189403,ENSG00000196584,ENSG00000197299,ENSG00000239306"	5.90987583366239
"2519"	"darkmagenta"	TRUE	1.19e-43	211	548	65	0.119	0.308	"GO:0006260"	"BP"	15	"DNA replication"	8	"ENSG00000012048,ENSG00000014138,ENSG00000049541,ENSG00000051180,ENSG00000051341,ENSG00000062822,ENSG00000065328,ENSG00000072501,ENSG00000073111,ENSG00000075131,ENSG00000076003,ENSG00000077514,ENSG00000085840,ENSG00000091651,ENSG00000092853,ENSG00000093009,ENSG00000094804,ENSG00000100297,ENSG00000100479,ENSG00000101003,ENSG00000101868,ENSG00000104738,ENSG00000104889,ENSG00000105486,ENSG00000106628,ENSG00000111445,ENSG00000112118,ENSG00000112312,ENSG00000127586,ENSG00000128951,ENSG00000129173,ENSG00000131153,ENSG00000132383,ENSG00000132646,ENSG00000132780,ENSG00000133119,ENSG00000136982,ENSG00000137309,ENSG00000138346,ENSG00000143799,ENSG00000146143,ENSG00000147536,ENSG00000148229,ENSG00000149554,ENSG00000159147,ENSG00000160949,ENSG00000160957,ENSG00000161692,ENSG00000163918,ENSG00000163950,ENSG00000164053,ENSG00000164306,ENSG00000166508,ENSG00000166803,ENSG00000168411,ENSG00000168496,ENSG00000169689,ENSG00000171320,ENSG00000174371,ENSG00000175279,ENSG00000177084,ENSG00000178966,ENSG00000181938,ENSG00000197299,ENSG00000239306"	5.65437729885891
"2520"	"darkmagenta"	TRUE	2.13e-35	125	548	47	0.086	0.376	"GO:0006261"	"BP"	15	"DNA-dependent DNA replication"	9	"ENSG00000014138,ENSG00000049541,ENSG00000051180,ENSG00000051341,ENSG00000062822,ENSG00000065328,ENSG00000072501,ENSG00000073111,ENSG00000075131,ENSG00000077514,ENSG00000085840,ENSG00000091651,ENSG00000093009,ENSG00000100479,ENSG00000101003,ENSG00000101868,ENSG00000104889,ENSG00000105486,ENSG00000106628,ENSG00000111445,ENSG00000112118,ENSG00000112312,ENSG00000127586,ENSG00000129173,ENSG00000131153,ENSG00000132383,ENSG00000132646,ENSG00000133119,ENSG00000136982,ENSG00000137309,ENSG00000138346,ENSG00000143799,ENSG00000146143,ENSG00000147536,ENSG00000159147,ENSG00000160949,ENSG00000161692,ENSG00000163918,ENSG00000163950,ENSG00000164306,ENSG00000168411,ENSG00000168496,ENSG00000169689,ENSG00000175279,ENSG00000177084,ENSG00000181938,ENSG00000197299"	6.49820172748024
"2521"	"darkmagenta"	TRUE	7.27e-22	49	548	25	0.046	0.51	"GO:0044786"	"BP"	15	"cell cycle DNA replication"	10	"ENSG00000014138,ENSG00000049541,ENSG00000062822,ENSG00000072501,ENSG00000075131,ENSG00000077514,ENSG00000093009,ENSG00000101003,ENSG00000101868,ENSG00000105486,ENSG00000106628,ENSG00000111445,ENSG00000112312,ENSG00000129173,ENSG00000131153,ENSG00000132383,ENSG00000132646,ENSG00000133119,ENSG00000138346,ENSG00000146143,ENSG00000159147,ENSG00000161692,ENSG00000163918,ENSG00000163950,ENSG00000168496"	7.91405489084168
"2522"	"darkmagenta"	TRUE	3.18e-21	41	548	23	0.042	0.561	"GO:0033260"	"BP"	15	"nuclear DNA replication"	11	"ENSG00000014138,ENSG00000049541,ENSG00000062822,ENSG00000075131,ENSG00000077514,ENSG00000093009,ENSG00000101003,ENSG00000101868,ENSG00000105486,ENSG00000106628,ENSG00000111445,ENSG00000112312,ENSG00000131153,ENSG00000132383,ENSG00000132646,ENSG00000133119,ENSG00000138346,ENSG00000146143,ENSG00000159147,ENSG00000161692,ENSG00000163918,ENSG00000163950,ENSG00000168496"	8.11250582956552
"2523"	"darkmagenta"	TRUE	1.01e-06	36	548	12	0.022	0.333	"GO:0045005"	"BP"	15	"DNA-dependent DNA replication maintenance of fidelity"	10	"ENSG00000051180,ENSG00000062822,ENSG00000075131,ENSG00000132646,ENSG00000159147,ENSG00000160949,ENSG00000164306,ENSG00000168411,ENSG00000169689,ENSG00000175279,ENSG00000177084,ENSG00000197299"	8.73503544291151
"2524"	"darkmagenta"	TRUE	0.00611	30	548	8	0.015	0.267	"GO:0031297"	"BP"	15	"replication fork processing"	11	"ENSG00000051180,ENSG00000132646,ENSG00000160949,ENSG00000164306,ENSG00000168411,ENSG00000169689,ENSG00000175279,ENSG00000197299"	8.99286455221361
"2525"	"darkmagenta"	TRUE	3.22e-17	18	548	15	0.027	0.833	"GO:0006271"	"BP"	15	"DNA strand elongation involved in DNA replication"	10	"ENSG00000101003,ENSG00000101868,ENSG00000104889,ENSG00000105486,ENSG00000106628,ENSG00000131153,ENSG00000132646,ENSG00000133119,ENSG00000138346,ENSG00000143799,ENSG00000147536,ENSG00000163918,ENSG00000168496,ENSG00000177084,ENSG00000181938"	8.0194154064995
"2526"	"darkmagenta"	TRUE	0.00016	9	548	6	0.011	0.667	"GO:0006273"	"BP"	15	"lagging strand elongation"	11	"ENSG00000101868,ENSG00000104889,ENSG00000105486,ENSG00000138346,ENSG00000143799,ENSG00000168496"	9.62885331893361
"2527"	"darkmagenta"	TRUE	2.32e-06	24	548	10	0.018	0.417	"GO:0006270"	"BP"	15	"DNA replication initiation"	8	"ENSG00000014138,ENSG00000065328,ENSG00000073111,ENSG00000085840,ENSG00000091651,ENSG00000093009,ENSG00000101868,ENSG00000112118,ENSG00000131153,ENSG00000147536"	8.24255895781372
"2528"	"darkmagenta"	TRUE	0.0108	5	548	4	0.007	0.8	"GO:0033567"	"BP"	15	"DNA replication, Okazaki fragment processing"	8	"ENSG00000104889,ENSG00000105486,ENSG00000138346,ENSG00000168496"	9.88016774721451
"2529"	"darkmagenta"	TRUE	0.000476	3059	548	141	0.257	0.046	"GO:0034654"	"BP"	15	"nucleobase-containing compound biosynthetic process"	6	"ENSG00000007968,ENSG00000011485,ENSG00000012048,ENSG00000049541,ENSG00000049768,ENSG00000058056,ENSG00000062822,ENSG00000065978,ENSG00000071539,ENSG00000071655,ENSG00000076248,ENSG00000077514,ENSG00000079246,ENSG00000080839,ENSG00000085840,ENSG00000089685,ENSG00000090447,ENSG00000092201,ENSG00000093009,ENSG00000094804,ENSG00000099797,ENSG00000100075,ENSG00000100296,ENSG00000100479,ENSG00000100714,ENSG00000101057,ENSG00000101138,ENSG00000101412,ENSG00000101868,ENSG00000101945,ENSG00000102241,ENSG00000102967,ENSG00000102974,ENSG00000102977,ENSG00000103423,ENSG00000105968,ENSG00000106268,ENSG00000106327,ENSG00000106348,ENSG00000106459,ENSG00000106628,ENSG00000109814,ENSG00000109911,ENSG00000110958,ENSG00000111206,ENSG00000111445,ENSG00000111581,ENSG00000111602,ENSG00000112029,ENSG00000112312,ENSG00000113648,ENSG00000114026,ENSG00000115053,ENSG00000116985,ENSG00000119203,ENSG00000119969,ENSG00000120656,ENSG00000122034,ENSG00000122566,ENSG00000123983,ENSG00000124795,ENSG00000125450,ENSG00000125520,ENSG00000126453,ENSG00000126787,ENSG00000127586,ENSG00000128951,ENSG00000129173,ENSG00000129691,ENSG00000130021,ENSG00000130511,ENSG00000130726,ENSG00000130816,ENSG00000132383,ENSG00000132646,ENSG00000133119,ENSG00000134308,ENSG00000135446,ENSG00000136518,ENSG00000136715,ENSG00000136937,ENSG00000136982,ENSG00000137309,ENSG00000137310,ENSG00000138668,ENSG00000141456,ENSG00000141499,ENSG00000141510,ENSG00000143321,ENSG00000143476,ENSG00000143799,ENSG00000144381,ENSG00000146143,ENSG00000147224,ENSG00000148835,ENSG00000149136,ENSG00000149554,ENSG00000151876,ENSG00000152455,ENSG00000156110,ENSG00000157212,ENSG00000160783,ENSG00000160949,ENSG00000163882,ENSG00000163918,ENSG00000163950,ENSG00000164104,ENSG00000164306,ENSG00000164362,ENSG00000165119,ENSG00000165244,ENSG00000165672,ENSG00000166803,ENSG00000166851,ENSG00000167325,ENSG00000167900,ENSG00000168393,ENSG00000170515,ENSG00000171720,ENSG00000171848,ENSG00000176890,ENSG00000177084,ENSG00000178921,ENSG00000178999,ENSG00000181418,ENSG00000183207,ENSG00000186153,ENSG00000187514,ENSG00000188486,ENSG00000189403,ENSG00000196290,ENSG00000196419,ENSG00000197142,ENSG00000197256,ENSG00000197299,ENSG00000198157,ENSG00000198176,ENSG00000205581,ENSG00000215021,ENSG00000228716,ENSG00000239306"	2.62215809209656
"2530"	"darkmagenta"	TRUE	1.94e-11	147	548	28	0.051	0.19	"GO:0071897"	"BP"	15	"DNA biosynthetic process"	7	"ENSG00000049541,ENSG00000062822,ENSG00000077514,ENSG00000079246,ENSG00000100479,ENSG00000101868,ENSG00000102977,ENSG00000106628,ENSG00000110958,ENSG00000111445,ENSG00000122566,ENSG00000127586,ENSG00000132383,ENSG00000132646,ENSG00000133119,ENSG00000136982,ENSG00000138668,ENSG00000141499,ENSG00000141510,ENSG00000143476,ENSG00000151876,ENSG00000163918,ENSG00000164306,ENSG00000164362,ENSG00000166803,ENSG00000176890,ENSG00000177084,ENSG00000178999"	6.58963593343988
"2531"	"darkmagenta"	TRUE	2.61e-22	196	548	44	0.08	0.224	"GO:0000075"	"BP"	15	"cell cycle checkpoint"	3	"ENSG00000012048,ENSG00000071539,ENSG00000075131,ENSG00000075218,ENSG00000080986,ENSG00000086827,ENSG00000087586,ENSG00000092470,ENSG00000092853,ENSG00000093009,ENSG00000094804,ENSG00000095002,ENSG00000100296,ENSG00000101412,ENSG00000105393,ENSG00000106144,ENSG00000110200,ENSG00000118655,ENSG00000121101,ENSG00000122952,ENSG00000126215,ENSG00000129173,ENSG00000132646,ENSG00000134057,ENSG00000138346,ENSG00000140525,ENSG00000141510,ENSG00000143476,ENSG00000149554,ENSG00000154473,ENSG00000159147,ENSG00000164053,ENSG00000166851,ENSG00000168411,ENSG00000171792,ENSG00000172613,ENSG00000174442,ENSG00000178999,ENSG00000182923,ENSG00000182973,ENSG00000185515,ENSG00000188486,ENSG00000197299,ENSG00000198176"	6.13234575746712
"2532"	"darkmagenta"	TRUE	2.91e-16	146	548	33	0.06	0.226	"GO:0031570"	"BP"	15	"DNA integrity checkpoint"	4	"ENSG00000012048,ENSG00000075131,ENSG00000075218,ENSG00000087586,ENSG00000092470,ENSG00000092853,ENSG00000093009,ENSG00000094804,ENSG00000095002,ENSG00000100296,ENSG00000101412,ENSG00000105393,ENSG00000106144,ENSG00000129173,ENSG00000132646,ENSG00000134057,ENSG00000138346,ENSG00000140525,ENSG00000141510,ENSG00000143476,ENSG00000149554,ENSG00000159147,ENSG00000164053,ENSG00000166851,ENSG00000168411,ENSG00000171792,ENSG00000172613,ENSG00000182923,ENSG00000182973,ENSG00000185515,ENSG00000188486,ENSG00000197299,ENSG00000198176"	6.57380446822319
"2533"	"darkmagenta"	TRUE	0.0127	16	548	6	0.011	0.375	"GO:0000076"	"BP"	15	"DNA replication checkpoint"	5	"ENSG00000075131,ENSG00000092853,ENSG00000093009,ENSG00000094804,ENSG00000138346,ENSG00000172613"	9.18702056665457
"2534"	"darkmagenta"	TRUE	0.0325	27	548	7	0.013	0.259	"GO:1901976"	"BP"	15	"regulation of cell cycle checkpoint"	4	"ENSG00000080986,ENSG00000092470,ENSG00000100296,ENSG00000110200,ENSG00000126215,ENSG00000134057,ENSG00000168411"	8.42488051460767
"2535"	"darkmagenta"	TRUE	0.000462	30	548	9	0.016	0.3	"GO:0031577"	"BP"	15	"spindle checkpoint"	4	"ENSG00000071539,ENSG00000080986,ENSG00000086827,ENSG00000110200,ENSG00000121101,ENSG00000126215,ENSG00000134057,ENSG00000154473,ENSG00000166851"	7.78302662843527
"2536"	"darkmagenta"	TRUE	0.000462	30	548	9	0.016	0.3	"GO:0071173"	"BP"	15	"spindle assembly checkpoint"	5	"ENSG00000071539,ENSG00000080986,ENSG00000086827,ENSG00000110200,ENSG00000121101,ENSG00000126215,ENSG00000134057,ENSG00000154473,ENSG00000166851"	7.95487688536193
"2537"	"darkmagenta"	TRUE	1.09e-12	154	548	30	0.055	0.195	"GO:0007093"	"BP"	15	"mitotic cell cycle checkpoint"	4	"ENSG00000071539,ENSG00000075131,ENSG00000075218,ENSG00000080986,ENSG00000086827,ENSG00000087586,ENSG00000092853,ENSG00000095002,ENSG00000101412,ENSG00000106144,ENSG00000110200,ENSG00000118655,ENSG00000121101,ENSG00000122952,ENSG00000126215,ENSG00000129173,ENSG00000132646,ENSG00000134057,ENSG00000140525,ENSG00000141510,ENSG00000154473,ENSG00000159147,ENSG00000166851,ENSG00000168411,ENSG00000172613,ENSG00000174442,ENSG00000178999,ENSG00000182973,ENSG00000197299,ENSG00000198176"	6.54796323703931
"2538"	"darkmagenta"	TRUE	5.56e-06	103	548	18	0.033	0.175	"GO:0044774"	"BP"	15	"mitotic DNA integrity checkpoint"	5	"ENSG00000075131,ENSG00000075218,ENSG00000087586,ENSG00000092853,ENSG00000095002,ENSG00000101412,ENSG00000106144,ENSG00000129173,ENSG00000132646,ENSG00000134057,ENSG00000140525,ENSG00000141510,ENSG00000159147,ENSG00000168411,ENSG00000172613,ENSG00000182973,ENSG00000197299,ENSG00000198176"	7.07248770516346
"2539"	"darkmagenta"	TRUE	0.00892	64	548	11	0.02	0.172	"GO:0044819"	"BP"	15	"mitotic G1/S transition checkpoint"	5	"ENSG00000075218,ENSG00000087586,ENSG00000101412,ENSG00000106144,ENSG00000129173,ENSG00000132646,ENSG00000134057,ENSG00000141510,ENSG00000168411,ENSG00000182973,ENSG00000198176"	7.43162874159739
"2540"	"darkmagenta"	TRUE	1.34e-06	73	548	16	0.029	0.219	"GO:0072395"	"BP"	15	"signal transduction involved in cell cycle checkpoint"	4	"ENSG00000012048,ENSG00000075218,ENSG00000087586,ENSG00000101412,ENSG00000105393,ENSG00000106144,ENSG00000129173,ENSG00000132646,ENSG00000134057,ENSG00000141510,ENSG00000143476,ENSG00000149554,ENSG00000166851,ENSG00000182973,ENSG00000185515,ENSG00000198176"	7.50858978273351
"2541"	"darkmagenta"	TRUE	1.08e-06	72	548	16	0.029	0.222	"GO:0072401"	"BP"	15	"signal transduction involved in DNA integrity checkpoint"	5	"ENSG00000012048,ENSG00000075218,ENSG00000087586,ENSG00000101412,ENSG00000105393,ENSG00000106144,ENSG00000129173,ENSG00000132646,ENSG00000134057,ENSG00000141510,ENSG00000143476,ENSG00000149554,ENSG00000166851,ENSG00000182973,ENSG00000185515,ENSG00000198176"	7.52201280306566
"2542"	"darkmagenta"	TRUE	0.0282	59	548	10	0.018	0.169	"GO:0072413"	"BP"	15	"signal transduction involved in mitotic cell cycle checkpoint"	5	"ENSG00000075218,ENSG00000087586,ENSG00000101412,ENSG00000106144,ENSG00000129173,ENSG00000132646,ENSG00000134057,ENSG00000141510,ENSG00000182973,ENSG00000198176"	7.54941177725377
"2543"	"darkmagenta"	TRUE	0.0282	59	548	10	0.018	0.169	"GO:1902403"	"BP"	15	"signal transduction involved in mitotic DNA integrity checkpoint"	6	"ENSG00000075218,ENSG00000087586,ENSG00000101412,ENSG00000106144,ENSG00000129173,ENSG00000132646,ENSG00000134057,ENSG00000141510,ENSG00000182973,ENSG00000198176"	7.54941177725377
"2544"	"darkmagenta"	TRUE	0.00144	65	548	12	0.022	0.185	"GO:0050000"	"BP"	15	"chromosome localization"	1	"ENSG00000040275,ENSG00000076382,ENSG00000079616,ENSG00000080986,ENSG00000086827,ENSG00000101447,ENSG00000126787,ENSG00000134057,ENSG00000134690,ENSG00000146670,ENSG00000160117,ENSG00000237649"	7.80072620553468
